viewer_id,view_time,visit_date,ad_id,demographics_id
16175,8.41,2024-11-12,26,18
5795,10.65,2024-11-12,6,8
4342,4.64,2024-11-12,24,10
7955,5.97,2024-11-12,27,14
7492,7.63,2024-11-12,65,26
4587,13.89,2024-11-12,7,30
9787,4.36,2024-11-12,61,16
332,11.81,2024-11-12,46,13
15673,3.7,2024-11-12,58,14
5191,6.01,2024-11-12,62,14
2075,8.44,2024-11-12,63,19
2238,1.27,2024-11-12,59,2
14616,11.92,2024-11-12,13,9
1111,3.19,2024-11-12,57,18
641,8.3,2024-11-12,19,30
10126,8.86,2024-11-12,54,12
5719,11.53,2024-11-12,57,10
11546,9.59,2024-11-12,70,24
9114,7.1,2024-11-12,1,17
10419,10.6,2024-11-12,29,26
11882,11.27,2024-11-12,33,9
11109,11.24,2024-11-12,56,13
4426,6.91,2024-11-12,23,16
1100,4.94,2024-11-12,22,29
4511,8.27,2024-11-12,11,30
5817,9.41,2024-11-12,45,26
9700,4.55,2024-11-12,62,12
1595,1.88,2024-11-12,3,22
13698,8.12,2024-11-13,66,24
1049,0.65,2024-11-13,17,24
11359,5.16,2024-11-13,45,12
16401,14.69,2024-11-13,15,22
10168,2.68,2024-11-13,61,3
6742,9.03,2024-11-13,40,16
11258,14.06,2024-11-13,2,27
12311,14.88,2024-11-13,10,12
4440,2.98,2024-11-13,21,12
8216,3.27,2024-11-13,27,8
6768,2.49,2024-11-13,32,11
7736,3.25,2024-11-13,75,14
772,2.38,2024-11-13,76,27
9593,11.01,2024-11-13,29,4
7165,3.05,2024-11-13,40,3
7182,8.97,2024-11-13,41,11
6559,13.95,2024-11-13,35,26
9073,9.66,2024-11-13,64,17
1483,9.91,2024-11-13,11,15
8755,9.12,2024-11-13,55,11
15434,4.92,2024-11-13,29,11
5296,12.7,2024-11-13,68,6
6151,0.97,2024-11-13,63,1
3226,7.67,2024-11-13,10,22
16499,9.53,2024-11-13,27,9
9954,8.38,2024-11-13,54,8
9080,2.37,2024-11-14,18,15
16722,11.46,2024-11-14,63,2
12641,13.74,2024-11-14,47,30
15889,10.16,2024-11-14,5,25
15393,10.3,2024-11-14,66,19
13901,9.72,2024-11-14,76,7
7214,9.7,2024-11-14,48,30
1760,9.65,2024-11-14,75,27
2205,5.34,2024-11-14,35,26
4763,9.39,2024-11-14,20,12
15612,7.03,2024-11-14,76,11
9411,0.16,2024-11-14,24,27
160,1.06,2024-11-14,13,26
16419,6.13,2024-11-14,8,14
13543,4.75,2024-11-14,13,14
9887,7.88,2024-11-14,31,16
16129,5.88,2024-11-14,44,24
14808,2.77,2024-11-14,73,21
6674,7.15,2024-11-14,46,15
13781,11.45,2024-11-15,1,12
7992,2.73,2024-11-15,24,23
7320,5.01,2024-11-15,20,28
6154,8.92,2024-11-15,5,11
15261,0.59,2024-11-15,16,13
1744,13.81,2024-11-15,11,19
3858,9.1,2024-11-15,19,9
9696,2.25,2024-11-15,32,9
3418,14.83,2024-11-15,33,1
14912,14.45,2024-11-15,33,30
10148,13.87,2024-11-15,63,26
9804,14.84,2024-11-15,61,1
13064,11.93,2024-11-15,21,10
11983,11.71,2024-11-15,67,15
7524,9.32,2024-11-15,25,9
4643,11.66,2024-11-15,26,9
811,4.83,2024-11-15,24,22
722,12.54,2024-11-15,72,25
12463,8.44,2024-11-15,39,21
16110,1.41,2024-11-15,53,2
16502,11.89,2024-11-16,10,11
13453,4.33,2024-11-16,43,20
974,4.53,2024-11-16,30,2
7679,13.66,2024-11-16,26,24
10330,6.75,2024-11-16,39,8
9089,6.97,2024-11-16,60,18
1484,4.6,2024-11-16,43,5
16289,9.9,2024-11-16,12,6
13480,13.14,2024-11-16,77,23
3000,12.96,2024-11-16,17,18
9443,12.84,2024-11-16,71,11
8177,5.0,2024-11-16,14,13
10302,3.95,2024-11-16,27,12
842,9.75,2024-11-16,29,5
13422,13.37,2024-11-16,5,12
16411,8.93,2024-11-17,44,11
2585,2.14,2024-11-17,1,2
3861,2.1,2024-11-17,50,18
3939,9.65,2024-11-17,55,1
2620,14.32,2024-11-17,41,27
16320,0.74,2024-11-17,10,7
8669,13.05,2024-11-17,31,1
1148,1.27,2024-11-17,3,2
692,10.31,2024-11-17,6,20
2927,1.96,2024-11-17,24,27
16934,9.3,2024-11-17,77,19
349,6.0,2024-11-17,68,2
2937,12.91,2024-11-17,48,29
17204,9.06,2024-11-17,22,1
11480,1.54,2024-11-17,33,24
1515,11.45,2024-11-17,71,27
12134,14.72,2024-11-17,62,2
8674,11.69,2024-11-17,9,28
603,11.37,2024-11-17,68,5
7534,5.39,2024-11-17,38,20
9773,4.4,2024-11-17,48,29
15702,7.78,2024-11-17,63,26
8727,5.73,2024-11-17,26,15
16503,3.44,2024-11-17,41,9
8976,14.65,2024-11-17,44,29
7927,3.83,2024-11-17,58,30
12405,14.25,2024-11-17,47,21
4935,12.83,2024-11-17,56,2
7884,2.52,2024-11-17,46,1
994,14.27,2024-11-17,57,17
7060,6.26,2024-11-17,54,16
965,3.51,2024-11-17,67,24
2002,3.32,2024-11-17,41,10
8801,0.36,2024-11-17,67,5
4771,13.46,2024-11-17,54,27
1919,7.66,2024-11-18,65,3
12043,5.01,2024-11-18,34,19
6376,3.57,2024-11-18,10,26
1476,10.91,2024-11-18,50,26
2632,5.48,2024-11-18,7,27
3942,5.43,2024-11-18,71,6
8800,13.68,2024-11-18,26,7
7399,2.93,2024-11-18,62,29
13779,6.58,2024-11-18,55,10
1305,7.9,2024-11-18,57,16
10719,14.84,2024-11-18,38,9
7650,14.09,2024-11-18,60,24
2549,2.38,2024-11-18,18,8
14937,8.71,2024-11-18,20,27
8093,9.94,2024-11-18,55,5
1695,0.68,2024-11-18,65,26
10953,1.95,2024-11-18,63,16
5695,9.17,2024-11-18,25,12
5534,0.94,2024-11-18,39,29
5526,1.27,2024-11-18,57,28
5480,8.57,2024-11-18,64,30
1618,4.35,2024-11-18,55,7
2978,2.52,2024-11-18,11,30
10836,12.57,2024-11-18,62,20
16396,8.0,2024-11-18,56,5
12489,9.56,2024-11-18,2,18
7750,11.59,2024-11-18,75,14
1828,13.79,2024-11-18,61,21
10786,12.95,2024-11-18,57,14
3178,4.11,2024-11-18,19,14
2533,7.28,2024-11-18,15,5
3240,13.39,2024-11-18,57,24
6412,8.29,2024-11-18,31,29
109,14.31,2024-11-18,35,9
9033,12.07,2024-11-18,46,7
11680,12.22,2024-11-18,23,30
3488,12.59,2024-11-18,6,14
4199,8.11,2024-11-18,56,19
2236,4.38,2024-11-18,44,20
9814,7.11,2024-11-18,9,18
11843,9.63,2024-11-18,42,1
9890,14.33,2024-11-18,12,24
4517,1.0,2024-11-18,31,19
13198,4.88,2024-11-18,10,9
642,10.46,2024-11-18,77,2
11429,1.25,2024-11-18,34,23
14329,10.2,2024-11-18,48,7
12848,14.56,2024-11-18,22,2
3722,14.17,2024-11-18,50,27
11396,11.12,2024-11-18,22,2
10100,1.71,2024-11-18,13,25
4379,4.27,2024-11-18,58,25
6842,13.21,2024-11-18,35,22
10217,13.14,2024-11-18,25,13
14255,8.13,2024-11-18,43,3
10389,0.1,2024-11-18,55,21
14280,8.21,2024-11-18,23,21
3857,2.64,2024-11-18,49,12
4283,12.73,2024-11-18,26,14
4485,2.8,2024-11-18,55,23
9763,14.36,2024-11-18,29,5
13303,2.32,2024-11-18,39,14
12812,5.06,2024-11-18,15,23
6643,3.17,2024-11-18,69,30
7179,0.01,2024-11-18,59,25
4630,8.64,2024-11-18,37,14
11815,2.43,2024-11-18,41,23
10605,9.25,2024-11-18,35,13
12759,9.3,2024-11-18,49,13
11679,5.71,2024-11-18,31,25
12750,7.96,2024-11-18,12,22
2138,5.95,2024-11-18,40,20
1053,6.87,2024-11-18,62,15
2146,9.81,2024-11-18,40,30
14021,4.99,2024-11-18,67,17
13769,7.82,2024-11-19,19,22
17094,13.48,2024-11-19,54,9
5689,2.57,2024-11-19,60,27
14755,6.99,2024-11-19,33,4
5107,7.0,2024-11-19,57,18
5531,10.8,2024-11-19,21,28
5056,13.32,2024-11-19,13,1
5633,11.55,2024-11-19,47,17
16975,2.66,2024-11-19,25,11
6221,12.82,2024-11-19,14,14
14216,13.97,2024-11-19,75,9
5746,5.56,2024-11-19,76,15
13255,1.47,2024-11-19,18,5
14586,11.4,2024-11-19,73,22
3736,2.51,2024-11-19,17,9
13272,11.24,2024-11-19,28,15
2625,7.92,2024-11-19,36,6
17079,5.62,2024-11-19,6,3
5411,9.82,2024-11-19,40,28
15094,6.17,2024-11-19,69,20
3608,14.37,2024-11-19,61,30
17047,3.65,2024-11-19,41,23
5837,12.63,2024-11-19,45,20
6297,8.1,2024-11-19,20,8
13331,10.41,2024-11-19,22,15
13658,10.69,2024-11-19,50,16
16961,4.42,2024-11-19,46,13
2092,9.63,2024-11-19,59,18
2222,4.62,2024-11-19,30,14
10453,5.7,2024-11-19,65,28
12803,0.21,2024-11-19,39,30
13087,0.52,2024-11-19,71,7
2165,13.31,2024-11-19,20,17
7829,3.07,2024-11-19,50,27
12572,3.05,2024-11-19,18,16
1482,1.2,2024-11-19,15,1
11487,11.79,2024-11-19,41,26
9824,12.33,2024-11-19,4,28
1174,0.12,2024-11-19,25,3
11498,7.08,2024-11-19,34,19
1539,10.23,2024-11-19,9,16
12355,14.77,2024-11-19,39,4
17156,6.93,2024-11-19,61,7
10573,9.84,2024-11-19,45,1
7756,6.33,2024-11-19,60,3
1600,14.12,2024-11-19,45,17
16896,11.76,2024-11-19,53,24
37,9.28,2024-11-19,25,1
9024,13.36,2024-11-19,69,15
7228,12.48,2024-11-19,24,5
2212,11.97,2024-11-19,30,27
7028,1.94,2024-11-19,56,20
6756,12.89,2024-11-19,18,30
8396,7.15,2024-11-19,56,15
8040,1.5,2024-11-19,17,16
1844,14.08,2024-11-19,29,22
4601,0.33,2024-11-20,31,10
7048,11.87,2024-11-20,40,19
6083,12.69,2024-11-20,46,21
4374,3.59,2024-11-20,6,30
9754,4.7,2024-11-20,46,18
6371,12.43,2024-11-20,68,11
4569,2.71,2024-11-20,7,9
290,0.05,2024-11-20,32,19
6678,12.16,2024-11-20,6,7
10427,9.92,2024-11-20,61,16
7599,4.89,2024-11-20,31,20
7825,0.9,2024-11-20,30,19
4261,1.82,2024-11-20,19,9
16772,12.35,2024-11-20,76,30
3731,0.66,2024-11-20,17,1
13246,0.63,2024-11-20,1,7
3825,1.01,2024-11-20,26,8
9789,4.97,2024-11-20,53,30
5849,6.84,2024-11-20,52,16
2170,13.49,2024-11-20,4,20
14481,8.58,2024-11-20,76,23
9111,14.05,2024-11-20,30,22
7862,2.12,2024-11-20,24,4
16380,6.42,2024-11-20,67,14
13096,14.29,2024-11-20,17,16
5666,1.47,2024-11-20,45,25
7898,10.9,2024-11-20,19,1
15969,7.87,2024-11-20,65,12
11960,13.04,2024-11-20,49,10
7365,2.89,2024-11-20,1,27
1377,14.92,2024-11-20,1,12
13555,1.44,2024-11-20,31,1
14799,4.91,2024-11-20,52,19
7333,8.68,2024-11-20,17,15
14467,11.94,2024-11-20,37,30
6039,6.91,2024-11-20,7,25
1949,13.6,2024-11-20,23,25
10547,1.85,2024-11-20,14,25
3907,3.1,2024-11-20,53,12
11076,5.35,2024-11-20,70,4
1959,10.92,2024-11-20,73,27
12923,6.97,2024-11-21,8,21
8400,2.33,2024-11-21,35,27
15442,7.87,2024-11-21,40,12
8391,11.12,2024-11-21,44,14
5803,14.11,2024-11-21,64,19
8906,12.56,2024-11-21,2,20
12954,13.25,2024-11-21,68,14
12201,1.34,2024-11-21,20,29
1234,9.41,2024-11-21,24,21
16631,1.28,2024-11-21,21,14
3749,11.63,2024-11-21,17,27
3743,12.97,2024-11-21,52,10
11859,14.12,2024-11-21,41,26
7686,4.11,2024-11-21,71,14
1252,8.31,2024-11-21,12,30
5301,5.5,2024-11-21,58,22
1297,4.64,2024-11-21,8,25
8628,1.81,2024-11-21,9,28
9738,4.84,2024-11-21,19,23
5323,4.69,2024-11-21,13,27
14044,13.17,2024-11-21,50,22
4600,12.84,2024-11-21,3,2
1990,0.85,2024-11-21,24,16
15609,2.72,2024-11-21,23,9
1065,4.13,2024-11-21,47,28
14020,3.17,2024-11-21,38,21
8779,1.6,2024-11-21,59,24
2691,10.68,2024-11-21,45,21
9858,7.02,2024-11-21,66,4
13273,3.62,2024-11-21,60,8
6930,7.8,2024-11-21,4,26
6928,10.7,2024-11-21,58,9
5821,1.98,2024-11-21,31,25
14670,9.54,2024-11-21,51,5
10128,5.11,2024-11-21,69,15
8431,11.15,2024-11-21,39,11
10171,7.0,2024-11-21,27,3
8174,10.56,2024-11-21,50,15
10408,1.75,2024-11-21,75,25
13024,3.91,2024-11-21,13,21
4223,12.81,2024-11-21,35,4
11145,4.77,2024-11-21,31,22
12297,8.2,2024-11-21,38,9
16867,12.98,2024-11-21,33,13
250,4.74,2024-11-21,39,26
7763,11.95,2024-11-21,72,23
15580,6.95,2024-11-21,72,23
16516,7.72,2024-11-21,64,28
8210,6.86,2024-11-21,65,3
14357,6.82,2024-11-21,7,4
11065,1.82,2024-11-21,46,22
8257,7.34,2024-11-21,4,24
6420,5.83,2024-11-21,39,28
400,6.63,2024-11-21,70,5
10697,3.82,2024-11-21,67,18
14922,13.69,2024-11-21,69,19
14426,8.44,2024-11-21,4,9
12410,7.03,2024-11-21,8,12
12433,5.25,2024-11-21,63,18
10183,11.49,2024-11-21,18,5
12551,11.73,2024-11-22,60,1
3999,7.55,2024-11-22,30,29
14139,2.43,2024-11-22,21,25
4565,6.88,2024-11-22,20,2
4571,5.06,2024-11-22,23,7
5961,12.39,2024-11-22,36,10
9120,9.54,2024-11-22,66,22
14925,6.11,2024-11-22,26,10
2252,1.15,2024-11-22,20,21
14428,1.55,2024-11-22,29,20
12855,13.08,2024-11-22,76,19
12663,0.54,2024-11-22,74,2
16689,8.22,2024-11-22,27,12
6040,1.15,2024-11-22,77,9
12008,7.84,2024-11-22,18,2
1722,7.12,2024-11-22,9,4
12056,3.97,2024-11-22,21,6
13548,9.24,2024-11-22,65,2
13673,7.7,2024-11-22,70,10
5400,10.24,2024-11-22,24,29
5467,7.38,2024-11-22,55,13
5785,3.38,2024-11-22,75,13
4412,11.63,2024-11-22,53,22
16899,7.86,2024-11-23,75,29
12655,1.96,2024-11-23,71,20
15686,2.24,2024-11-23,9,26
4428,7.82,2024-11-23,50,25
3944,1.77,2024-11-23,17,14
5188,9.74,2024-11-23,2,15
14380,7.75,2024-11-23,16,7
9373,5.89,2024-11-23,6,1
10635,2.43,2024-11-23,26,8
939,3.85,2024-11-23,15,18
13339,3.94,2024-11-23,24,21
6932,6.03,2024-11-23,48,24
10592,3.48,2024-11-23,67,29
10257,7.08,2024-11-23,62,20
4708,1.67,2024-11-23,29,10
230,1.2,2024-11-23,38,4
4455,8.94,2024-11-23,13,5
368,0.03,2024-11-23,12,28
13797,5.76,2024-11-23,22,20
1301,10.05,2024-11-23,11,13
4890,14.07,2024-11-23,54,25
3243,11.48,2024-11-23,1,27
5938,13.45,2024-11-23,38,13
8921,5.06,2024-11-23,31,19
16408,1.92,2024-11-23,60,5
13514,5.8,2024-11-23,23,22
1212,13.59,2024-11-23,63,30
7310,1.12,2024-11-23,29,11
5027,0.09,2024-11-23,26,2
17190,4.69,2024-11-23,25,7
3969,4.25,2024-11-23,23,2
9246,3.62,2024-11-23,74,12
17030,13.17,2024-11-23,65,1
16858,8.43,2024-11-23,67,6
8306,6.35,2024-11-23,63,3
12746,4.28,2024-11-23,67,28
15939,4.5,2024-11-23,9,16
17006,10.56,2024-11-23,15,19
14248,1.03,2024-11-23,9,23
8804,9.83,2024-11-23,58,26
10199,10.72,2024-11-23,65,25
14221,3.96,2024-11-23,30,30
7242,3.32,2024-11-23,60,29
812,2.83,2024-11-23,61,25
15900,1.66,2024-11-23,46,4
525,11.31,2024-11-23,56,17
15099,0.25,2024-11-23,66,15
15751,6.23,2024-11-23,64,11
11235,9.28,2024-11-23,21,9
2268,14.61,2024-11-23,19,10
1916,3.08,2024-11-23,58,18
362,9.09,2024-11-23,29,4
7613,8.02,2024-11-23,27,11
11547,4.14,2024-11-23,27,4
2498,10.67,2024-11-23,12,10
5390,5.7,2024-11-23,34,2
11556,2.28,2024-11-23,48,24
10496,6.63,2024-11-23,77,23
6881,6.62,2024-11-23,54,23
14293,1.87,2024-11-23,43,28
9667,14.32,2024-11-23,48,6
12835,0.19,2024-11-23,17,24
6675,8.45,2024-11-23,14,30
5516,11.5,2024-11-23,45,12
1512,10.19,2024-11-23,54,26
4284,1.07,2024-11-24,33,23
5901,6.69,2024-11-24,17,28
2576,10.96,2024-11-24,39,8
16928,5.01,2024-11-24,34,5
8060,0.25,2024-11-24,66,9
9930,2.43,2024-11-24,49,7
2217,9.51,2024-11-24,57,22
14536,4.74,2024-11-24,34,10
297,0.15,2024-11-24,71,8
13633,0.75,2024-11-24,10,17
9074,11.12,2024-11-24,40,4
4994,4.31,2024-11-24,53,8
2091,14.5,2024-11-24,4,19
10978,10.48,2024-11-24,32,13
7945,6.83,2024-11-24,37,13
16820,5.6,2024-11-24,50,2
6148,1.53,2024-11-24,9,28
10348,14.17,2024-11-24,23,25
6270,9.22,2024-11-24,46,13
5353,4.21,2024-11-24,40,23
15526,0.08,2024-11-24,76,25
7619,1.4,2024-11-24,22,24
13239,4.5,2024-11-24,59,2
13211,12.52,2024-11-24,41,8
10601,12.97,2024-11-24,14,2
4641,9.03,2024-11-24,75,12
14692,5.67,2024-11-24,58,12
10514,10.83,2024-11-24,31,16
2188,2.1,2024-11-24,37,20
14262,9.73,2024-11-24,67,9
9554,3.61,2024-11-24,44,27
17239,1.65,2024-11-24,35,25
12851,6.26,2024-11-24,50,18
12451,0.85,2024-11-24,53,29
13245,9.22,2024-11-24,38,19
10933,10.18,2024-11-24,18,29
10672,0.15,2024-11-24,38,21
16754,4.2,2024-11-24,45,10
1693,7.64,2024-11-24,59,12
4596,14.9,2024-11-24,18,10
9305,9.89,2024-11-24,75,10
3877,7.08,2024-11-24,38,12
15835,6.36,2024-11-24,35,25
13607,12.0,2024-11-24,48,15
12073,2.98,2024-11-24,75,15
7967,4.62,2024-11-25,43,20
13761,13.83,2024-11-25,56,3
17012,8.85,2024-11-25,14,17
8626,1.96,2024-11-25,29,10
8480,11.07,2024-11-25,47,22
1708,5.05,2024-11-25,18,5
16463,14.17,2024-11-25,69,1
13869,0.99,2024-11-25,10,28
16851,14.35,2024-11-25,4,5
5125,7.71,2024-11-25,35,20
11923,14.17,2024-11-25,69,13
13730,9.74,2024-11-25,9,24
1923,6.85,2024-11-25,74,10
13470,11.55,2024-11-25,29,21
1596,4.54,2024-11-25,61,27
14796,9.18,2024-11-25,52,20
2067,7.46,2024-11-25,6,19
16657,6.56,2024-11-25,71,14
7777,5.35,2024-11-25,25,26
13793,4.01,2024-11-25,35,23
4551,14.41,2024-11-25,76,2
3605,10.09,2024-11-25,27,20
7019,6.35,2024-11-25,8,23
651,0.77,2024-11-25,50,13
11440,2.92,2024-11-25,45,5
15982,0.76,2024-11-25,69,14
6327,12.45,2024-11-25,10,7
4874,0.74,2024-11-25,40,24
6268,11.47,2024-11-25,53,4
10701,2.29,2024-11-25,63,3
12992,7.51,2024-11-25,20,13
9347,0.44,2024-11-25,67,14
6722,6.82,2024-11-25,67,18
11478,4.8,2024-11-25,47,28
244,3.06,2024-11-25,61,27
6275,11.81,2024-11-25,13,23
6274,12.71,2024-11-25,33,28
14709,6.3,2024-11-25,45,24
10440,4.24,2024-11-25,76,14
17026,8.68,2024-11-25,64,24
12,0.4,2024-11-25,63,14
10856,10.86,2024-11-25,11,20
10072,3.3,2024-11-25,43,10
6470,11.89,2024-11-25,70,16
17052,1.06,2024-11-25,35,22
10059,9.83,2024-11-25,6,1
2369,14.38,2024-11-25,42,1
2542,6.62,2024-11-25,31,27
16390,10.64,2024-11-25,29,18
15047,13.86,2024-11-25,74,12
2502,7.34,2024-11-25,56,14
6878,13.66,2024-11-25,6,27
6445,12.37,2024-11-25,62,28
15954,0.08,2024-11-25,43,5
2515,4.91,2024-11-25,40,23
351,8.04,2024-11-25,20,20
554,12.75,2024-11-26,75,30
16120,13.36,2024-11-26,74,6
3664,11.33,2024-11-26,49,28
2235,5.78,2024-11-26,25,14
17163,5.16,2024-11-26,7,25
2265,5.02,2024-11-26,29,21
14167,2.99,2024-11-26,52,10
15680,13.43,2024-11-26,60,1
12479,10.24,2024-11-26,63,10
1822,10.85,2024-11-26,16,7
7658,5.99,2024-11-26,51,4
16567,6.74,2024-11-26,26,19
11271,1.67,2024-11-26,75,28
12974,2.32,2024-11-26,23,25
450,13.46,2024-11-26,6,1
13497,12.2,2024-11-26,77,23
15714,0.91,2024-11-26,10,6
6146,6.01,2024-11-26,61,11
5511,1.36,2024-11-26,21,17
7514,8.57,2024-11-26,33,15
16205,3.22,2024-11-26,1,12
4830,10.68,2024-11-26,64,25
15979,8.84,2024-11-26,75,26
7201,4.77,2024-11-26,68,28
3558,6.22,2024-11-26,17,15
816,11.63,2024-11-26,32,11
4755,2.36,2024-11-26,21,12
8748,7.36,2024-11-26,15,27
4180,9.21,2024-11-26,17,22
14920,3.56,2024-11-26,2,3
3964,8.99,2024-11-26,43,6
10996,11.11,2024-11-26,47,12
4064,6.01,2024-11-26,20,15
4255,5.02,2024-11-26,1,3
3479,5.07,2024-11-26,39,15
1163,7.3,2024-11-26,60,27
8579,0.58,2024-11-26,56,15
11575,6.69,2024-11-26,16,26
15224,6.8,2024-11-26,38,29
4674,9.24,2024-11-26,52,6
14217,9.04,2024-11-26,49,15
6693,13.61,2024-11-26,55,1
14575,7.36,2024-11-27,53,18
477,10.43,2024-11-27,63,17
12200,1.79,2024-11-27,63,26
12948,4.9,2024-11-27,19,5
10121,9.13,2024-11-27,4,23
8027,7.1,2024-11-27,52,30
7737,0.52,2024-11-27,61,19
3043,0.39,2024-11-27,22,2
8197,5.87,2024-11-27,19,15
16456,5.51,2024-11-27,28,8
3957,9.44,2024-11-27,27,2
110,13.14,2024-11-27,57,3
15683,8.37,2024-11-27,25,13
2986,3.74,2024-11-27,52,12
15212,4.78,2024-11-27,36,25
3085,10.16,2024-11-27,67,5
5552,8.69,2024-11-27,68,4
3873,13.59,2024-11-27,16,27
3871,6.08,2024-11-27,49,21
8163,12.02,2024-11-27,37,2
16954,1.5,2024-11-27,33,18
10729,6.6,2024-11-27,23,7
5920,5.42,2024-11-27,23,17
505,9.64,2024-11-27,32,17
12869,8.89,2024-11-27,52,15
16476,11.6,2024-11-27,6,30
17202,8.02,2024-11-27,60,17
3640,11.09,2024-11-27,70,18
854,13.81,2024-11-27,61,30
5434,9.85,2024-11-27,37,15
12049,1.52,2024-11-27,52,22
12795,11.26,2024-11-27,43,8
16117,9.72,2024-11-27,76,11
8728,9.81,2024-11-27,26,1
13829,13.34,2024-11-27,19,20
12662,5.7,2024-11-27,16,4
9211,12.09,2024-11-27,21,10
2150,5.69,2024-11-27,52,14
12743,8.88,2024-11-27,73,26
2130,13.65,2024-11-27,18,23
13411,13.33,2024-11-27,25,27
15439,12.26,2024-11-27,10,18
15991,14.12,2024-11-27,14,29
1897,8.06,2024-11-27,74,23
7994,6.76,2024-11-27,74,1
1544,8.13,2024-11-27,48,12
11434,8.54,2024-11-27,49,3
12153,2.57,2024-11-27,28,12
4515,1.66,2024-11-27,13,28
14161,9.86,2024-11-27,66,11
1547,10.68,2024-11-27,36,13
16187,11.84,2024-11-27,64,28
13734,3.41,2024-11-27,72,25
10063,7.18,2024-11-27,59,6
2309,7.6,2024-11-27,73,16
16126,13.56,2024-11-27,21,27
11462,4.79,2024-11-27,40,7
16180,11.4,2024-11-28,33,8
17039,14.33,2024-11-28,6,25
8773,1.25,2024-11-28,73,27
1051,13.0,2024-11-28,60,22
1604,9.08,2024-11-28,6,10
10014,0.53,2024-11-28,62,9
13670,0.13,2024-11-28,4,25
10788,14.96,2024-11-28,31,9
3512,7.46,2024-11-28,72,10
11837,9.95,2024-11-28,3,19
16557,2.33,2024-11-28,2,9
8890,12.8,2024-11-28,71,21
8355,14.89,2024-11-28,42,15
5133,1.07,2024-11-28,35,21
1193,0.31,2024-11-28,33,11
4748,6.87,2024-11-28,17,18
14377,3.82,2024-11-28,75,14
15749,2.94,2024-11-28,55,21
14893,11.18,2024-11-28,18,15
8489,9.27,2024-11-28,57,24
12106,9.18,2024-11-28,33,11
4248,5.98,2024-11-28,15,29
11577,2.76,2024-11-28,71,12
9517,13.09,2024-11-28,20,21
16026,3.24,2024-11-28,35,10
16021,8.35,2024-11-28,40,27
1680,7.56,2024-11-28,3,12
8656,13.97,2024-11-28,59,17
921,12.58,2024-11-28,65,8
5571,7.46,2024-11-28,64,10
14036,8.08,2024-11-28,71,15
14818,3.67,2024-11-28,59,13
14890,2.31,2024-11-28,41,23
440,10.01,2024-11-28,66,16
15626,8.5,2024-11-28,17,2
856,11.2,2024-11-28,76,12
6485,14.22,2024-11-28,77,1
7209,5.12,2024-11-28,66,17
12916,0.16,2024-11-28,70,5
7150,6.11,2024-11-28,42,20
12529,1.63,2024-11-28,30,23
12606,10.32,2024-11-28,26,15
3019,0.46,2024-11-28,38,2
7877,6.72,2024-11-28,24,15
6919,14.73,2024-11-28,41,21
6185,9.33,2024-11-28,8,2
6126,9.01,2024-11-28,37,26
12461,3.5,2024-11-28,69,23
12956,10.76,2024-11-28,37,16
6472,7.18,2024-11-28,76,10
5720,0.5,2024-11-28,66,13
13199,12.55,2024-11-28,71,14
1894,6.24,2024-11-28,17,22
12911,11.98,2024-11-28,55,15
16890,9.16,2024-11-28,4,13
5781,8.7,2024-11-28,71,1
15344,4.98,2024-11-28,4,22
15092,8.74,2024-11-28,23,29
12480,9.19,2024-11-28,56,25
2603,2.1,2024-11-28,14,16
16647,11.6,2024-11-28,8,27
6533,10.3,2024-11-28,65,15
11890,4.45,2024-11-29,76,23
9590,10.74,2024-11-29,77,19
15666,12.37,2024-11-29,38,25
17061,12.36,2024-11-29,12,6
12301,2.97,2024-11-29,77,28
10761,8.4,2024-11-29,36,7
4158,1.14,2024-11-29,19,4
12599,6.67,2024-11-29,74,24
5032,0.44,2024-11-29,50,3
1794,10.44,2024-11-29,28,15
10597,12.15,2024-11-29,63,6
103,8.05,2024-11-29,73,29
4213,3.9,2024-11-29,40,24
16386,9.2,2024-11-29,57,8
5445,14.51,2024-11-29,8,23
7831,13.85,2024-11-29,50,27
11548,5.54,2024-11-29,31,2
9351,13.0,2024-11-29,54,12
11472,8.08,2024-11-29,75,16
7538,9.65,2024-11-29,67,18
9434,14.85,2024-11-29,25,17
1717,8.76,2024-11-29,70,7
2611,12.72,2024-11-29,52,3
6556,8.71,2024-11-29,64,4
3368,8.02,2024-11-29,75,29
13267,1.24,2024-11-29,24,6
7375,10.87,2024-11-29,46,16
4725,4.26,2024-11-29,7,3
3637,12.21,2024-11-29,56,27
16771,1.98,2024-11-29,23,21
373,10.06,2024-11-29,60,9
12430,5.12,2024-11-29,12,6
16625,13.76,2024-11-29,60,18
296,6.42,2024-11-29,37,30
13587,9.1,2024-11-29,71,16
2288,10.23,2024-11-29,34,27
259,14.0,2024-11-29,60,25
7364,4.92,2024-11-29,52,14
2110,3.47,2024-11-29,33,2
15744,7.17,2024-11-30,16,20
5176,0.45,2024-11-30,4,9
11735,11.13,2024-11-30,32,27
7773,8.13,2024-11-30,56,19
9591,5.88,2024-11-30,30,16
6704,1.61,2024-11-30,8,30
7336,0.5,2024-11-30,40,30
4764,13.18,2024-11-30,5,25
2532,8.49,2024-11-30,71,6
16599,13.86,2024-11-30,63,25
11975,1.25,2024-11-30,31,20
15116,12.39,2024-11-30,67,8
11903,14.39,2024-11-30,70,27
8899,5.66,2024-11-30,76,12
